rgi_input_record_id,target_gene,guide_id,accession,local_genome_file,seqid,start,end,strand,sequence_length,overlap_gene,overlap_product,db_amr_confirmed,db_refined_functional_class
mecA|mecA_riskaware_top1|GCF_000814145.2|NZ_CP010371.1:129964-131856:+|gene=aceF|product=pyruvate_dehydrogenase_complex_dihydrolipoyllysine-residue_acetyltransferase|record=938,mecA,mecA_riskaware_top1,GCF_000814145.2,data_cas_offinder/expanded_panel/genomes/GCF_000814145.2_genomic.fna,NZ_CP010371.1,129964,131856,+,1893,aceF,pyruvate dehydrogenase complex dihydrolipoyllysine-residue acetyltransferase,False,DB_refined_mobile_or_plasmid_related
mecA|mecA_riskaware_top1|GCF_000814145.2|NZ_CP010371.1:175731-177713:+|gene=fhuB|product=Fe(3+)-hydroxamate_ABC_transporter_permease_FhuB|record=939,mecA,mecA_riskaware_top1,GCF_000814145.2,data_cas_offinder/expanded_panel/genomes/GCF_000814145.2_genomic.fna,NZ_CP010371.1,175731,177713,+,1983,fhuB,Fe(3+)-hydroxamate ABC transporter permease FhuB,True,DB_refined_AMR_or_resistance_related
mecA|mecA_riskaware_top1|GCF_000814145.2|NZ_CP010371.1:199946-200803:+|gene=cdsA|product=phosphatidate_cytidylyltransferase|record=940,mecA,mecA_riskaware_top1,GCF_000814145.2,data_cas_offinder/expanded_panel/genomes/GCF_000814145.2_genomic.fna,NZ_CP010371.1,199946,200803,+,858,cdsA,phosphatidate cytidylyltransferase,False,DB_refined_mobile_or_plasmid_related
mecA|mecA_riskaware_top1|GCF_000814145.2|NZ_CP010371.1:251543-254308:-|gene=tssH|product=type_VI_secretion_system_ATPase_TssH|record=941,mecA,mecA_riskaware_top1,GCF_000814145.2,data_cas_offinder/expanded_panel/genomes/GCF_000814145.2_genomic.fna,NZ_CP010371.1,251543,254308,-,2766,tssH,type VI secretion system ATPase TssH,True,DB_refined_AMR_or_resistance_related
mecA|mecA_riskaware_top1|GCF_000814145.2|NZ_CP010371.1:961707-962375:-|gene=artM|product=arginine_ABC_transporter_permease_ArtM|record=942,mecA,mecA_riskaware_top1,GCF_000814145.2,data_cas_offinder/expanded_panel/genomes/GCF_000814145.2_genomic.fna,NZ_CP010371.1,961707,962375,-,669,artM,arginine ABC transporter permease ArtM,True,DB_refined_AMR_or_resistance_related
mecA|mecA_riskaware_top1|GCF_000814145.2|NZ_CP010371.1:1242711-1243505:-|gene=potC|product=spermidine/putrescine_ABC_transporter_permease_PotC|record=943,mecA,mecA_riskaware_top1,GCF_000814145.2,data_cas_offinder/expanded_panel/genomes/GCF_000814145.2_genomic.fna,NZ_CP010371.1,1242711,1243505,-,795,potC,spermidine/putrescine ABC transporter permease PotC,True,DB_refined_AMR_or_resistance_related
mecA|mecA_riskaware_top1|GCF_000814145.2|NZ_CP010371.1:2193681-2195087:-|gene=gndA|product=NADP-dependent_phosphogluconate_dehydrogenase|record=944,mecA,mecA_riskaware_top1,GCF_000814145.2,data_cas_offinder/expanded_panel/genomes/GCF_000814145.2_genomic.fna,NZ_CP010371.1,2193681,2195087,-,1407,gndA,NADP-dependent phosphogluconate dehydrogenase,False,DB_refined_essential_like
mecA|mecA_riskaware_top1|GCF_000814145.2|NZ_CP010371.1:2385825-2387468:-|gene=yojI|product=microcin_J25_efflux_ABC_transporter_YojI|record=945,mecA,mecA_riskaware_top1,GCF_000814145.2,data_cas_offinder/expanded_panel/genomes/GCF_000814145.2_genomic.fna,NZ_CP010371.1,2385825,2387468,-,1644,yojI,microcin J25 efflux ABC transporter YojI,True,DB_refined_AMR_or_resistance_related
mecA|mecA_riskaware_top1|GCF_000814145.2|NZ_CP010371.1:3307428-3308759:-|gene=tdcC|product=threonine/serine_transporter_TdcC|record=946,mecA,mecA_riskaware_top1,GCF_000814145.2,data_cas_offinder/expanded_panel/genomes/GCF_000814145.2_genomic.fna,NZ_CP010371.1,3307428,3308759,-,1332,tdcC,threonine/serine transporter TdcC,False,DB_refined_mobile_or_plasmid_related
mecA|mecA_riskaware_top1|GCF_000814145.2|NZ_CP010371.1:3742286-3743188:-|gene=dppC|product=dipeptide_ABC_transporter_permease_DppC|record=947,mecA,mecA_riskaware_top1,GCF_000814145.2,data_cas_offinder/expanded_panel/genomes/GCF_000814145.2_genomic.fna,NZ_CP010371.1,3742286,3743188,-,903,dppC,dipeptide ABC transporter permease DppC,True,DB_refined_AMR_or_resistance_related
mecA|mecA_riskaware_top1|GCF_000814305.1|NZ_CP010392.1:4639051-4641795:+|gene=rbbA|product=ribosome-associated_ATPase/putative_transporter_RbbA|record=948,mecA,mecA_riskaware_top1,GCF_000814305.1,data_cas_offinder/expanded_panel/genomes/GCF_000814305.1_genomic.fna,NZ_CP010392.1,4639051,4641795,+,2745,rbbA,ribosome-associated ATPase/putative transporter RbbA,False,DB_refined_essential_like
mecA|mecA_riskaware_top1|GCF_000814305.1|NZ_CP010392.1:4939243-4940100:-|gene=nan|product=ABC_transporter_permease|record=949,mecA,mecA_riskaware_top1,GCF_000814305.1,data_cas_offinder/expanded_panel/genomes/GCF_000814305.1_genomic.fna,NZ_CP010392.1,4939243,4940100,-,858,,ABC transporter permease,True,DB_refined_AMR_or_resistance_related
mecA|mecA_riskaware_top1|GCF_000814305.1|NZ_CP010392.1:99368-100759:-|gene=nan|product=nucleobase:cation_symporter-2_family_protein|record=950,mecA,mecA_riskaware_top1,GCF_000814305.1,data_cas_offinder/expanded_panel/genomes/GCF_000814305.1_genomic.fna,NZ_CP010392.1,99368,100759,-,1392,,nucleobase:cation symporter-2 family protein,True,DB_refined_AMR_or_resistance_related
mecA|mecA_riskaware_top1|GCF_000814305.1|NZ_CP010392.1:144535-145704:-|gene=nan|product=O-antigen_ligase_family_protein|record=951,mecA,mecA_riskaware_top1,GCF_000814305.1,data_cas_offinder/expanded_panel/genomes/GCF_000814305.1_genomic.fna,NZ_CP010392.1,144535,145704,-,1170,,O-antigen ligase family protein,False,DB_refined_essential_like
mecA|mecA_riskaware_top1|GCF_000814305.1|NZ_CP010392.1:222716-223618:+|gene=dppC|product=dipeptide_ABC_transporter_permease_DppC|record=952,mecA,mecA_riskaware_top1,GCF_000814305.1,data_cas_offinder/expanded_panel/genomes/GCF_000814305.1_genomic.fna,NZ_CP010392.1,222716,223618,+,903,dppC,dipeptide ABC transporter permease DppC,True,DB_refined_AMR_or_resistance_related
mecA|mecA_riskaware_top1|GCF_000814305.1|NZ_CP010392.1:314385-315629:+|gene=nan|product=aromatic_amino_acid_transport_family_protein|record=953,mecA,mecA_riskaware_top1,GCF_000814305.1,data_cas_offinder/expanded_panel/genomes/GCF_000814305.1_genomic.fna,NZ_CP010392.1,314385,315629,+,1245,,aromatic amino acid transport family protein,False,DB_refined_mobile_or_plasmid_related
mecA|mecA_riskaware_top1|GCF_000814305.1|NZ_CP010392.1:634559-635593:+|gene=lsrC|product=autoinducer_2_ABC_transporter_permease_LsrC|record=954,mecA,mecA_riskaware_top1,GCF_000814305.1,data_cas_offinder/expanded_panel/genomes/GCF_000814305.1_genomic.fna,NZ_CP010392.1,634559,635593,+,1035,lsrC,autoinducer 2 ABC transporter permease LsrC,True,DB_refined_AMR_or_resistance_related
mecA|mecA_riskaware_top1|GCF_000814305.1|NZ_CP010392.1:635594-636592:+|gene=lsrD|product=autoinducer_2_ABC_transporter_permease_LsrD|record=955,mecA,mecA_riskaware_top1,GCF_000814305.1,data_cas_offinder/expanded_panel/genomes/GCF_000814305.1_genomic.fna,NZ_CP010392.1,635594,636592,+,999,lsrD,autoinducer 2 ABC transporter permease LsrD,True,DB_refined_AMR_or_resistance_related
mecA|mecA_riskaware_top1|GCF_000814305.1|NZ_CP010392.1:672690-674297:-|gene=nan|product=purine-cytosine_permease_family_protein|record=956,mecA,mecA_riskaware_top1,GCF_000814305.1,data_cas_offinder/expanded_panel/genomes/GCF_000814305.1_genomic.fna,NZ_CP010392.1,672690,674297,-,1608,,purine-cytosine permease family protein,True,DB_refined_AMR_or_resistance_related
mecA|mecA_riskaware_top1|GCF_000814305.1|NZ_CP010392.1:813254-814648:-|gene=nan|product=sugar_porter_family_MFS_transporter|record=957,mecA,mecA_riskaware_top1,GCF_000814305.1,data_cas_offinder/expanded_panel/genomes/GCF_000814305.1_genomic.fna,NZ_CP010392.1,813254,814648,-,1395,,sugar porter family MFS transporter,False,DB_refined_mobile_or_plasmid_related
mecA|mecA_riskaware_top1|GCF_000814305.1|NZ_CP010392.1:1004813-1005952:+|gene=cbiD|product=cobalt-precorrin-5B_(C(1))-methyltransferase_CbiD|record=958,mecA,mecA_riskaware_top1,GCF_000814305.1,data_cas_offinder/expanded_panel/genomes/GCF_000814305.1_genomic.fna,NZ_CP010392.1,1004813,1005952,+,1140,cbiD,cobalt-precorrin-5B (C(1))-methyltransferase CbiD,False,DB_refined_mobile_or_plasmid_related
mecA|mecA_riskaware_top1|GCF_000814305.1|NZ_CP010392.1:1103396-1104391:-|gene=nan|product=FecCD_family_ABC_transporter_permease|record=959,mecA,mecA_riskaware_top1,GCF_000814305.1,data_cas_offinder/expanded_panel/genomes/GCF_000814305.1_genomic.fna,NZ_CP010392.1,1103396,1104391,-,996,,FecCD family ABC transporter permease,True,DB_refined_AMR_or_resistance_related
mecA|mecA_riskaware_top1|GCF_000814305.1|NZ_CP010392.1:1183159-1184226:-|gene=proW|product=glycine_betaine/L-proline_ABC_transporter_permease_ProW|record=960,mecA,mecA_riskaware_top1,GCF_000814305.1,data_cas_offinder/expanded_panel/genomes/GCF_000814305.1_genomic.fna,NZ_CP010392.1,1183159,1184226,-,1068,proW,glycine betaine/L-proline ABC transporter permease ProW,True,DB_refined_AMR_or_resistance_related
mecA|mecA_riskaware_top1|GCF_000814305.1|NZ_CP010392.1:1309862-1311298:+|gene=nan|product=sugar_porter_family_MFS_transporter|record=961,mecA,mecA_riskaware_top1,GCF_000814305.1,data_cas_offinder/expanded_panel/genomes/GCF_000814305.1_genomic.fna,NZ_CP010392.1,1309862,1311298,+,1437,,sugar porter family MFS transporter,False,DB_refined_mobile_or_plasmid_related
mecA|mecA_riskaware_top1|GCF_000814305.1|NZ_CP010392.1:1523961-1525490:+|gene=nuoM|product=NADH-quinone_oxidoreductase_subunit_M|record=962,mecA,mecA_riskaware_top1,GCF_000814305.1,data_cas_offinder/expanded_panel/genomes/GCF_000814305.1_genomic.fna,NZ_CP010392.1,1523961,1525490,+,1530,nuoM,NADH-quinone oxidoreductase subunit M,False,DB_refined_essential_like
mecA|mecA_riskaware_top1|GCF_000814305.1|NZ_CP010392.1:1976502-1977833:+|gene=tdcC|product=threonine/serine_transporter_TdcC|record=963,mecA,mecA_riskaware_top1,GCF_000814305.1,data_cas_offinder/expanded_panel/genomes/GCF_000814305.1_genomic.fna,NZ_CP010392.1,1976502,1977833,+,1332,tdcC,threonine/serine transporter TdcC,False,DB_refined_mobile_or_plasmid_related
mecA|mecA_riskaware_top1|GCF_000814305.1|NZ_CP010392.1:2061571-2063349:-|gene=narX|product=nitrate/nitrite_two-component_system_sensor_histidine_kinase_NarX|record=964,mecA,mecA_riskaware_top1,GCF_000814305.1,data_cas_offinder/expanded_panel/genomes/GCF_000814305.1_genomic.fna,NZ_CP010392.1,2061571,2063349,-,1779,narX,nitrate/nitrite two-component system sensor histidine kinase NarX,True,DB_refined_AMR_or_resistance_related
mecA|mecA_riskaware_top1|GCF_000814305.1|NZ_CP010392.1:2189804-2190781:+|gene=nan|product=ABC_transporter_substrate-binding_protein|record=965,mecA,mecA_riskaware_top1,GCF_000814305.1,data_cas_offinder/expanded_panel/genomes/GCF_000814305.1_genomic.fna,NZ_CP010392.1,2189804,2190781,+,978,,ABC transporter substrate-binding protein,False,DB_refined_mobile_or_plasmid_related
mecA|mecA_riskaware_top1|GCF_000814305.1|NZ_CP010392.1:2219035-2219589:+|gene=nan|product=DsbE_family_thiol:disulfide_interchange_protein|record=966,mecA,mecA_riskaware_top1,GCF_000814305.1,data_cas_offinder/expanded_panel/genomes/GCF_000814305.1_genomic.fna,NZ_CP010392.1,2219035,2219589,+,555,,DsbE family thiol:disulfide interchange protein,True,DB_refined_AMR_or_resistance_related
mecA|mecA_riskaware_top1|GCF_000814305.1|NZ_CP010392.1:3300836-3303364:-|gene=mdoH|product=glucans_biosynthesis_glucosyltransferase_MdoH|record=967,mecA,mecA_riskaware_top1,GCF_000814305.1,data_cas_offinder/expanded_panel/genomes/GCF_000814305.1_genomic.fna,NZ_CP010392.1,3300836,3303364,-,2529,mdoH,glucans biosynthesis glucosyltransferase MdoH,False,DB_refined_mobile_or_plasmid_related
mecA|mecA_riskaware_top1|GCF_000814305.1|NZ_CP010392.1:3491640-3492485:-|gene=potI|product=putrescine_ABC_transporter_permease_PotI|record=968,mecA,mecA_riskaware_top1,GCF_000814305.1,data_cas_offinder/expanded_panel/genomes/GCF_000814305.1_genomic.fna,NZ_CP010392.1,3491640,3492485,-,846,potI,putrescine ABC transporter permease PotI,True,DB_refined_AMR_or_resistance_related
mecA|mecA_riskaware_top1|GCF_000814305.1|NZ_CP010392.1:3663450-3665129:+|gene=kdpA|product=potassium-transporting_ATPase_subunit_KdpA|record=969,mecA,mecA_riskaware_top1,GCF_000814305.1,data_cas_offinder/expanded_panel/genomes/GCF_000814305.1_genomic.fna,NZ_CP010392.1,3663450,3665129,+,1680,kdpA,potassium-transporting ATPase subunit KdpA,False,DB_refined_mobile_or_plasmid_related
mecA|mecA_riskaware_top1|GCF_000814305.1|NZ_CP010392.1:3779730-3780722:+|gene=fepG|product=iron-enterobactin_ABC_transporter_permease|record=970,mecA,mecA_riskaware_top1,GCF_000814305.1,data_cas_offinder/expanded_panel/genomes/GCF_000814305.1_genomic.fna,NZ_CP010392.1,3779730,3780722,+,993,fepG,iron-enterobactin ABC transporter permease,True,DB_refined_AMR_or_resistance_related
mecA|mecA_riskaware_top1|GCF_000814305.1|NZ_CP010392.1:3835252-3837975:-|gene=nan|product=cation-transporting_P-type_ATPase|record=971,mecA,mecA_riskaware_top1,GCF_000814305.1,data_cas_offinder/expanded_panel/genomes/GCF_000814305.1_genomic.fna,NZ_CP010392.1,3835252,3837975,-,2724,,cation-transporting P-type ATPase,True,DB_refined_AMR_or_resistance_related
mecA|mecA_riskaware_top1|GCF_000814305.1|NZ_CP010392.1:3853769-3855196:+|gene=nan|product=MFS_transporter|record=972,mecA,mecA_riskaware_top1,GCF_000814305.1,data_cas_offinder/expanded_panel/genomes/GCF_000814305.1_genomic.fna,NZ_CP010392.1,3853769,3855196,+,1428,,MFS transporter,False,DB_refined_mobile_or_plasmid_related
mecA|mecA_riskaware_top1|GCF_000814305.1|NZ_CP010392.1:3999358-4001772:-|gene=ybbP|product=putative_ABC_transporter_permease_subunit_YbbP|record=973,mecA,mecA_riskaware_top1,GCF_000814305.1,data_cas_offinder/expanded_panel/genomes/GCF_000814305.1_genomic.fna,NZ_CP010392.1,3999358,4001772,-,2415,ybbP,putative ABC transporter permease subunit YbbP,True,DB_refined_AMR_or_resistance_related
mecA|mecA_riskaware_top1|GCF_000814305.1|NZ_CP010392.1:4057889-4059316:+|gene=nan|product=PLP-dependent_aminotransferase_family_protein|record=974,mecA,mecA_riskaware_top1,GCF_000814305.1,data_cas_offinder/expanded_panel/genomes/GCF_000814305.1_genomic.fna,NZ_CP010392.1,4057889,4059316,+,1428,,PLP-dependent aminotransferase family protein,False,DB_refined_mobile_or_plasmid_related
mecA|mecA_riskaware_top1|GCF_000814305.1|NZ_CP010392.1:4452277-4453122:-|gene=araC|product=arabinose_operon_transcriptional_regulator_AraC|record=975,mecA,mecA_riskaware_top1,GCF_000814305.1,data_cas_offinder/expanded_panel/genomes/GCF_000814305.1_genomic.fna,NZ_CP010392.1,4452277,4453122,-,846,araC,arabinose operon transcriptional regulator AraC,False,DB_refined_essential_like
mecA|mecA_riskaware_top1|GCF_000814305.1|NZ_CP010392.1:4527034-4527720:-|gene=nan|product=tRNA/rRNA_methyltransferase|record=976,mecA,mecA_riskaware_top1,GCF_000814305.1,data_cas_offinder/expanded_panel/genomes/GCF_000814305.1_genomic.fna,NZ_CP010392.1,4527034,4527720,-,687,,tRNA/rRNA methyltransferase,False,DB_refined_mobile_or_plasmid_related
mecA|mecA_riskaware_top1|GCF_000814305.1|NZ_CP010392.1:4561088-4561876:+|gene=fhuF|product=siderophore-iron_reductase_FhuF|record=977,mecA,mecA_riskaware_top1,GCF_000814305.1,data_cas_offinder/expanded_panel/genomes/GCF_000814305.1_genomic.fna,NZ_CP010392.1,4561088,4561876,+,789,fhuF,siderophore-iron reductase FhuF,False,DB_refined_virulence_related
mecA|mecA_riskaware_top1|GCF_000814305.1|NZ_CP010392.1:4935019-4935687:-|gene=nan|product=glutathione_S-transferase_family_protein|record=978,mecA,mecA_riskaware_top1,GCF_000814305.1,data_cas_offinder/expanded_panel/genomes/GCF_000814305.1_genomic.fna,NZ_CP010392.1,4935019,4935687,-,669,,glutathione S-transferase family protein,False,DB_refined_mobile_or_plasmid_related
mecA|mecA_riskaware_top1|GCF_000814305.1|NZ_CP010392.1:4946851-4949274:-|gene=bamA|product=outer_membrane_protein_assembly_factor_BamA|record=979,mecA,mecA_riskaware_top1,GCF_000814305.1,data_cas_offinder/expanded_panel/genomes/GCF_000814305.1_genomic.fna,NZ_CP010392.1,4946851,4949274,-,2424,bamA,outer membrane protein assembly factor BamA,False,DB_refined_virulence_related
mecA|mecA_riskaware_top1|GCF_000814305.1|NZ_CP010392.1:5217121-5218386:-|gene=nan|product=MFS_transporter|record=980,mecA,mecA_riskaware_top1,GCF_000814305.1,data_cas_offinder/expanded_panel/genomes/GCF_000814305.1_genomic.fna,NZ_CP010392.1,5217121,5218386,-,1266,,MFS transporter,False,DB_refined_mobile_or_plasmid_related
mecA|mecA_riskaware_top1|GCF_000968155.1|NZ_FO834906.1:1152380-1153447:-|gene=proW|product=glycine_betaine/L-proline_ABC_transporter_permease_ProW|record=981,mecA,mecA_riskaware_top1,GCF_000968155.1,data_cas_offinder/expanded_panel/genomes/GCF_000968155.1_genomic.fna,NZ_FO834906.1,1152380,1153447,-,1068,proW,glycine betaine/L-proline ABC transporter permease ProW,True,DB_refined_AMR_or_resistance_related
mecA|mecA_riskaware_top1|GCF_000968155.1|NZ_FO834906.1:3058021-3058551:+|gene=nan|product=hypothetical_protein|record=982,mecA,mecA_riskaware_top1,GCF_000968155.1,data_cas_offinder/expanded_panel/genomes/GCF_000968155.1_genomic.fna,NZ_FO834906.1,3058021,3058551,+,531,,hypothetical protein,True,DB_refined_AMR_or_resistance_related
mecA|mecA_riskaware_top1|GCF_000968155.1|NZ_FO834906.1:4723944-4726688:+|gene=rbbA|product=ribosome-associated_ATPase/putative_transporter_RbbA|record=983,mecA,mecA_riskaware_top1,GCF_000968155.1,data_cas_offinder/expanded_panel/genomes/GCF_000968155.1_genomic.fna,NZ_FO834906.1,4723944,4726688,+,2745,rbbA,ribosome-associated ATPase/putative transporter RbbA,False,DB_refined_essential_like
mecA|mecA_riskaware_top1|GCF_000968155.1|NZ_FO834906.1:5292362-5293219:-|gene=nan|product=ABC_transporter_permease|record=984,mecA,mecA_riskaware_top1,GCF_000968155.1,data_cas_offinder/expanded_panel/genomes/GCF_000968155.1_genomic.fna,NZ_FO834906.1,5292362,5293219,-,858,,ABC transporter permease,True,DB_refined_AMR_or_resistance_related
mecA|mecA_riskaware_top1|GCF_000968155.1|NZ_FO834906.1:98928-100319:-|gene=nan|product=nucleobase:cation_symporter-2_family_protein|record=985,mecA,mecA_riskaware_top1,GCF_000968155.1,data_cas_offinder/expanded_panel/genomes/GCF_000968155.1_genomic.fna,NZ_FO834906.1,98928,100319,-,1392,,nucleobase:cation symporter-2 family protein,True,DB_refined_AMR_or_resistance_related
mecA|mecA_riskaware_top1|GCF_000968155.1|NZ_FO834906.1:231935-232837:+|gene=dppC|product=dipeptide_ABC_transporter_permease_DppC|record=986,mecA,mecA_riskaware_top1,GCF_000968155.1,data_cas_offinder/expanded_panel/genomes/GCF_000968155.1_genomic.fna,NZ_FO834906.1,231935,232837,+,903,dppC,dipeptide ABC transporter permease DppC,True,DB_refined_AMR_or_resistance_related
mecA|mecA_riskaware_top1|GCF_000968155.1|NZ_FO834906.1:622431-623465:+|gene=lsrC|product=autoinducer_2_ABC_transporter_permease_LsrC|record=987,mecA,mecA_riskaware_top1,GCF_000968155.1,data_cas_offinder/expanded_panel/genomes/GCF_000968155.1_genomic.fna,NZ_FO834906.1,622431,623465,+,1035,lsrC,autoinducer 2 ABC transporter permease LsrC,True,DB_refined_AMR_or_resistance_related
mecA|mecA_riskaware_top1|GCF_000968155.1|NZ_FO834906.1:623466-624464:+|gene=lsrD|product=autoinducer_2_ABC_transporter_permease_LsrD|record=988,mecA,mecA_riskaware_top1,GCF_000968155.1,data_cas_offinder/expanded_panel/genomes/GCF_000968155.1_genomic.fna,NZ_FO834906.1,623466,624464,+,999,lsrD,autoinducer 2 ABC transporter permease LsrD,True,DB_refined_AMR_or_resistance_related
mecA|mecA_riskaware_top1|GCF_000968155.1|NZ_FO834906.1:660554-662161:-|gene=nan|product=purine-cytosine_permease_family_protein|record=989,mecA,mecA_riskaware_top1,GCF_000968155.1,data_cas_offinder/expanded_panel/genomes/GCF_000968155.1_genomic.fna,NZ_FO834906.1,660554,662161,-,1608,,purine-cytosine permease family protein,True,DB_refined_AMR_or_resistance_related
mecA|mecA_riskaware_top1|GCF_000968155.1|NZ_FO834906.1:746390-747784:-|gene=nan|product=sugar_porter_family_MFS_transporter|record=990,mecA,mecA_riskaware_top1,GCF_000968155.1,data_cas_offinder/expanded_panel/genomes/GCF_000968155.1_genomic.fna,NZ_FO834906.1,746390,747784,-,1395,,sugar porter family MFS transporter,False,DB_refined_mobile_or_plasmid_related
mecA|mecA_riskaware_top1|GCF_000968155.1|NZ_FO834906.1:936990-938129:+|gene=cbiD|product=cobalt-precorrin-5B_(C(1))-methyltransferase_CbiD|record=991,mecA,mecA_riskaware_top1,GCF_000968155.1,data_cas_offinder/expanded_panel/genomes/GCF_000968155.1_genomic.fna,NZ_FO834906.1,936990,938129,+,1140,cbiD,cobalt-precorrin-5B (C(1))-methyltransferase CbiD,False,DB_refined_mobile_or_plasmid_related
